question_id,cell,gt,condition,template,pred,logit_yes,logit_no,margin,tie,correct,image1_id,image2_id,seq_len,img1_span,img2_span,elapsed_ms,ts
288,3,no,T12,primary,no,22.25,26.0,-3.75,False,True,329717,534271,665,"[14, 249]","[250, 642]",534,2026-08-11T23:02:08+09:00
288,3,no,T16,primary,no,22.125,26.125,-4.0,False,True,329717,534271,665,"[14, 249]","[250, 642]",533,2026-08-11T23:02:09+09:00
288,3,no,T20,primary,no,22.75,27.0,-4.25,False,True,329717,534271,665,"[14, 249]","[250, 642]",535,2026-08-11T23:02:09+09:00
288,3,no,T24,primary,no,22.125,26.375,-4.25,False,True,329717,534271,665,"[14, 249]","[250, 642]",533,2026-08-11T23:02:10+09:00
288,3,no,T0,primary,no,21.875,27.0,-5.125,False,True,329717,534271,665,"[14, 249]","[250, 642]",535,2026-08-11T23:02:10+09:00
288,3,no,Trel8,primary,no,23.0,28.5,-5.5,False,True,329717,534271,665,"[14, 249]","[250, 642]",533,2026-08-11T23:02:11+09:00
650,3,no,S,primary,no,23.25,31.5,-8.25,False,True,414516,519027,427,,,317,2026-08-11T23:02:11+09:00
650,3,no,M,primary,no,23.625,29.25,-5.625,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:12+09:00
650,3,no,T4,primary,no,23.0,29.0,-6.0,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:13+09:00
650,3,no,T8,primary,no,23.625,29.5,-5.875,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:13+09:00
650,3,no,T12,primary,no,23.25,28.125,-4.875,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:14+09:00
650,3,no,T16,primary,no,23.0,28.375,-5.375,False,True,414516,519027,775,"[14, 406]","[407, 753]",633,2026-08-11T23:02:15+09:00
650,3,no,T20,primary,no,23.125,28.875,-5.75,False,True,414516,519027,775,"[14, 406]","[407, 753]",633,2026-08-11T23:02:15+09:00
650,3,no,T24,primary,no,22.75,28.25,-5.5,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:16+09:00
650,3,no,T0,primary,no,21.25,27.125,-5.875,False,True,414516,519027,775,"[14, 406]","[407, 753]",634,2026-08-11T23:02:16+09:00
650,3,no,Trel8,primary,no,24.0,28.875,-4.875,False,True,414516,519027,775,"[14, 406]","[407, 753]",633,2026-08-11T23:02:17+09:00
1728,3,no,S,primary,no,22.875,24.375,-1.5,False,True,473199,206757,427,,,317,2026-08-11T23:02:17+09:00
1728,3,no,M,primary,no,23.0,26.25,-3.25,False,True,473199,206757,821,"[14, 406]","[407, 799]",685,2026-08-11T23:02:18+09:00
1728,3,no,T4,primary,no,23.25,25.625,-2.375,False,True,473199,206757,821,"[14, 406]","[407, 799]",685,2026-08-11T23:02:19+09:00
1728,3,no,T8,primary,no,23.375,25.875,-2.5,False,True,473199,206757,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:20+09:00
1728,3,no,T12,primary,no,23.125,26.375,-3.25,False,True,473199,206757,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:20+09:00
1728,3,no,T16,primary,no,22.875,26.0,-3.125,False,True,473199,206757,821,"[14, 406]","[407, 799]",685,2026-08-11T23:02:21+09:00
1728,3,no,T20,primary,no,23.875,27.125,-3.25,False,True,473199,206757,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:22+09:00
1728,3,no,T24,primary,no,22.625,26.0,-3.375,False,True,473199,206757,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:22+09:00
1728,3,no,T0,primary,no,22.5,25.25,-2.75,False,True,473199,206757,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:23+09:00
1728,3,no,Trel8,primary,no,24.125,28.625,-4.5,False,True,473199,206757,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:24+09:00
46,3,no,M,primary,no,22.25,27.625,-5.375,False,True,461331,351096,664,"[14, 406]","[407, 642]",531,2026-08-11T23:02:24+09:00
46,3,no,T4,primary,no,22.25,28.5,-6.25,False,True,461331,351096,664,"[14, 406]","[407, 642]",533,2026-08-11T23:02:25+09:00
46,3,no,T8,primary,no,22.125,28.125,-6.0,False,True,461331,351096,664,"[14, 406]","[407, 642]",531,2026-08-11T23:02:25+09:00
46,3,no,T12,primary,no,23.125,27.875,-4.75,False,True,461331,351096,664,"[14, 406]","[407, 642]",534,2026-08-11T23:02:26+09:00
46,3,no,T16,primary,no,22.875,28.0,-5.125,False,True,461331,351096,664,"[14, 406]","[407, 642]",531,2026-08-11T23:02:26+09:00
46,3,no,T20,primary,no,22.25,27.75,-5.5,False,True,461331,351096,664,"[14, 406]","[407, 642]",532,2026-08-11T23:02:27+09:00
46,3,no,T24,primary,no,22.25,27.875,-5.625,False,True,461331,351096,664,"[14, 406]","[407, 642]",531,2026-08-11T23:02:27+09:00
46,3,no,T0,primary,no,21.5,27.5,-6.0,False,True,461331,351096,664,"[14, 406]","[407, 642]",532,2026-08-11T23:02:28+09:00
46,3,no,Trel8,primary,no,22.875,27.625,-4.75,False,True,461331,351096,664,"[14, 406]","[407, 642]",532,2026-08-11T23:02:29+09:00
1408,3,no,S,primary,no,21.25,30.75,-9.5,False,True,511341,251655,497,,,349,2026-08-11T23:02:29+09:00
1408,3,no,M,primary,no,23.375,30.625,-7.25,False,True,511341,251655,845,"[14, 475]","[476, 822]",693,2026-08-11T23:02:30+09:00
1408,3,no,T4,primary,no,22.5,30.125,-7.625,False,True,511341,251655,845,"[14, 475]","[476, 822]",693,2026-08-11T23:02:30+09:00
1408,3,no,T8,primary,no,23.25,31.125,-7.875,False,True,511341,251655,845,"[14, 475]","[476, 822]",692,2026-08-11T23:02:31+09:00
1408,3,no,T12,primary,no,23.5,30.25,-6.75,False,True,511341,251655,845,"[14, 475]","[476, 822]",693,2026-08-11T23:02:32+09:00
1408,3,no,T16,primary,no,23.0,30.25,-7.25,False,True,511341,251655,845,"[14, 475]","[476, 822]",693,2026-08-11T23:02:32+09:00
1408,3,no,T20,primary,no,23.5,31.0,-7.5,False,True,511341,251655,845,"[14, 475]","[476, 822]",694,2026-08-11T23:02:33+09:00
1408,3,no,T24,primary,no,22.5,30.125,-7.625,False,True,511341,251655,845,"[14, 475]","[476, 822]",692,2026-08-11T23:02:34+09:00
1408,3,no,T0,primary,no,22.625,29.875,-7.25,False,True,511341,251655,845,"[14, 475]","[476, 822]",694,2026-08-11T23:02:34+09:00
1408,3,no,Trel8,primary,no,22.75,26.0,-3.25,False,True,511341,251655,845,"[14, 475]","[476, 822]",693,2026-08-11T23:02:35+09:00
2446,3,no,S,primary,no,22.375,23.75,-1.375,False,True,238029,163473,427,,,318,2026-08-11T23:02:36+09:00
2446,3,no,M,primary,no,21.75,23.625,-1.875,False,True,238029,163473,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:36+09:00
2446,3,no,T4,primary,no,21.75,23.625,-1.875,False,True,238029,163473,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:37+09:00
2446,3,no,T8,primary,no,21.875,23.5,-1.625,False,True,238029,163473,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:38+09:00
2446,3,no,T12,primary,no,21.25,23.0,-1.75,False,True,238029,163473,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:38+09:00
2446,3,no,T16,primary,no,22.0,23.875,-1.875,False,True,238029,163473,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:39+09:00
2446,3,no,T20,primary,no,22.0,23.875,-1.875,False,True,238029,163473,821,"[14, 406]","[407, 799]",688,2026-08-11T23:02:40+09:00
2446,3,no,T24,primary,no,22.0,24.0,-2.0,False,True,238029,163473,821,"[14, 406]","[407, 799]",685,2026-08-11T23:02:40+09:00
2446,3,no,T0,primary,no,21.5,23.625,-2.125,False,True,238029,163473,821,"[14, 406]","[407, 799]",688,2026-08-11T23:02:41+09:00
2446,3,no,Trel8,primary,no,22.5,25.875,-3.375,False,True,238029,163473,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:42+09:00
1108,3,no,M,primary,no,22.125,31.0,-8.875,False,True,40361,48917,671,"[14, 301]","[302, 648]",535,2026-08-11T23:02:42+09:00
1108,3,no,T4,primary,no,21.625,30.875,-9.25,False,True,40361,48917,671,"[14, 301]","[302, 648]",537,2026-08-11T23:02:43+09:00
1108,3,no,T8,primary,no,22.125,32.0,-9.875,False,True,40361,48917,671,"[14, 301]","[302, 648]",537,2026-08-11T23:02:43+09:00
1108,3,no,T12,primary,no,21.75,30.5,-8.75,False,True,40361,48917,671,"[14, 301]","[302, 648]",536,2026-08-11T23:02:44+09:00
1108,3,no,T16,primary,no,22.0,30.625,-8.625,False,True,40361,48917,671,"[14, 301]","[302, 648]",535,2026-08-11T23:02:44+09:00
1108,3,no,T20,primary,no,22.0,30.875,-8.875,False,True,40361,48917,671,"[14, 301]","[302, 648]",536,2026-08-11T23:02:45+09:00
1108,3,no,T24,primary,no,22.125,30.875,-8.75,False,True,40361,48917,671,"[14, 301]","[302, 648]",535,2026-08-11T23:02:46+09:00
1108,3,no,T0,primary,no,21.25,29.25,-8.0,False,True,40361,48917,671,"[14, 301]","[302, 648]",537,2026-08-11T23:02:46+09:00
1108,3,no,Trel8,primary,no,22.625,27.625,-5.0,False,True,40361,48917,671,"[14, 301]","[302, 648]",536,2026-08-11T23:02:47+09:00
2612,3,no,S,primary,no,22.0,24.5,-2.5,False,True,415727,185125,428,,,318,2026-08-11T23:02:47+09:00
2612,3,no,M,primary,no,22.875,26.125,-3.25,False,True,415727,185125,915,"[14, 406]","[407, 892]",796,2026-08-11T23:02:48+09:00
2612,3,no,T4,primary,no,22.5,25.75,-3.25,False,True,415727,185125,915,"[14, 406]","[407, 892]",796,2026-08-11T23:02:49+09:00
2612,3,no,T8,primary,no,22.5,25.5,-3.0,False,True,415727,185125,915,"[14, 406]","[407, 892]",797,2026-08-11T23:02:49+09:00
2612,3,no,T12,primary,no,22.5,25.375,-2.875,False,True,415727,185125,915,"[14, 406]","[407, 892]",795,2026-08-11T23:02:50+09:00
2612,3,no,T16,primary,no,23.125,26.125,-3.0,False,True,415727,185125,915,"[14, 406]","[407, 892]",796,2026-08-11T23:02:51+09:00
2612,3,no,T20,primary,no,22.625,25.875,-3.25,False,True,415727,185125,915,"[14, 406]","[407, 892]",794,2026-08-11T23:02:52+09:00
2612,3,no,T24,primary,no,23.25,26.5,-3.25,False,True,415727,185125,915,"[14, 406]","[407, 892]",795,2026-08-11T23:02:53+09:00
2612,3,no,T0,primary,no,21.875,25.375,-3.5,False,True,415727,185125,915,"[14, 406]","[407, 892]",795,2026-08-11T23:02:53+09:00
2612,3,no,Trel8,primary,no,23.125,26.375,-3.25,False,True,415727,185125,915,"[14, 406]","[407, 892]",797,2026-08-11T23:02:54+09:00
350,3,no,M,primary,no,21.75,29.75,-8.0,False,True,84447,419856,821,"[14, 406]","[407, 799]",689,2026-08-11T23:02:55+09:00
350,3,no,T4,primary,no,21.625,30.625,-9.0,False,True,84447,419856,821,"[14, 406]","[407, 799]",690,2026-08-11T23:02:56+09:00
350,3,no,T8,primary,no,21.5,29.75,-8.25,False,True,84447,419856,821,"[14, 406]","[407, 799]",689,2026-08-11T23:02:56+09:00
350,3,no,T12,primary,no,21.875,28.5,-6.625,False,True,84447,419856,821,"[14, 406]","[407, 799]",690,2026-08-11T23:02:57+09:00
350,3,no,T16,primary,no,21.875,29.75,-7.875,False,True,84447,419856,821,"[14, 406]","[407, 799]",686,2026-08-11T23:02:58+09:00
350,3,no,T20,primary,no,21.625,29.75,-8.125,False,True,84447,419856,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:58+09:00
350,3,no,T24,primary,no,21.625,29.75,-8.125,False,True,84447,419856,821,"[14, 406]","[407, 799]",687,2026-08-11T23:02:59+09:00
350,3,no,T0,primary,no,20.75,28.375,-7.625,False,True,84447,419856,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:00+09:00
350,3,no,Trel8,primary,no,23.0,28.625,-5.625,False,True,84447,419856,821,"[14, 406]","[407, 799]",688,2026-08-11T23:03:00+09:00
2242,3,no,M,primary,no,21.625,26.5,-4.875,False,True,304819,556420,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:01+09:00
2242,3,no,T4,primary,no,22.375,27.375,-5.0,False,True,304819,556420,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:02+09:00
2242,3,no,T8,primary,no,21.125,25.875,-4.75,False,True,304819,556420,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:03+09:00
2242,3,no,T12,primary,no,21.625,25.75,-4.125,False,True,304819,556420,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:03+09:00
2242,3,no,T16,primary,no,21.25,25.875,-4.625,False,True,304819,556420,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:04+09:00
2242,3,no,T20,primary,no,20.625,25.125,-4.5,False,True,304819,556420,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:05+09:00
2242,3,no,T24,primary,no,20.875,25.5,-4.625,False,True,304819,556420,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:05+09:00
2242,3,no,T0,primary,no,20.875,25.75,-4.875,False,True,304819,556420,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:06+09:00
2242,3,no,Trel8,primary,no,22.75,26.25,-3.5,False,True,304819,556420,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:07+09:00
1148,3,no,M,primary,no,21.875,26.0,-4.125,False,True,529668,62459,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:07+09:00
1148,3,no,T4,primary,no,21.875,25.5,-3.625,False,True,529668,62459,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:08+09:00
1148,3,no,T8,primary,no,21.5,24.5,-3.0,False,True,529668,62459,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:09+09:00
1148,3,no,T12,primary,no,21.25,24.25,-3.0,False,True,529668,62459,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:09+09:00
1148,3,no,T16,primary,no,21.375,25.0,-3.625,False,True,529668,62459,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:10+09:00
1148,3,no,T20,primary,no,21.5,25.625,-4.125,False,True,529668,62459,821,"[14, 406]","[407, 799]",688,2026-08-11T23:03:11+09:00
1148,3,no,T24,primary,no,22.25,26.5,-4.25,False,True,529668,62459,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:12+09:00
1148,3,no,T0,primary,no,20.875,25.375,-4.5,False,True,529668,62459,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:12+09:00
1148,3,no,Trel8,primary,no,22.75,28.0,-5.25,False,True,529668,62459,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:13+09:00
2820,3,no,S,primary,no,22.75,28.625,-5.875,False,True,559547,491058,451,,,330,2026-08-11T23:03:13+09:00
2820,3,no,M,primary,no,23.375,30.125,-6.75,False,True,559547,491058,799,"[14, 429]","[430, 776]",653,2026-08-11T23:03:14+09:00
2820,3,no,T4,primary,no,22.375,28.0,-5.625,False,True,559547,491058,799,"[14, 429]","[430, 776]",654,2026-08-11T23:03:15+09:00
2820,3,no,T8,primary,no,22.625,28.25,-5.625,False,True,559547,491058,799,"[14, 429]","[430, 776]",652,2026-08-11T23:03:15+09:00
2820,3,no,T12,primary,no,21.875,27.375,-5.5,False,True,559547,491058,799,"[14, 429]","[430, 776]",652,2026-08-11T23:03:16+09:00
2820,3,no,T16,primary,no,22.875,29.125,-6.25,False,True,559547,491058,799,"[14, 429]","[430, 776]",650,2026-08-11T23:03:17+09:00
2820,3,no,T20,primary,no,22.875,29.625,-6.75,False,True,559547,491058,799,"[14, 429]","[430, 776]",650,2026-08-11T23:03:17+09:00
2820,3,no,T24,primary,no,22.625,29.375,-6.75,False,True,559547,491058,799,"[14, 429]","[430, 776]",651,2026-08-11T23:03:18+09:00
2820,3,no,T0,primary,no,22.125,27.375,-5.25,False,True,559547,491058,799,"[14, 429]","[430, 776]",651,2026-08-11T23:03:19+09:00
2820,3,no,Trel8,primary,no,23.375,28.625,-5.25,False,True,559547,491058,799,"[14, 429]","[430, 776]",649,2026-08-11T23:03:19+09:00
1428,3,no,S,primary,no,22.625,27.5,-4.875,False,True,100215,221536,271,,,173,2026-08-11T23:03:19+09:00
1428,3,no,M,primary,no,21.75,25.5,-3.75,False,True,100215,221536,665,"[14, 249]","[250, 642]",534,2026-08-11T23:03:20+09:00
1428,3,no,T4,primary,no,22.25,26.5,-4.25,False,True,100215,221536,665,"[14, 249]","[250, 642]",536,2026-08-11T23:03:20+09:00
1428,3,no,T8,primary,no,22.5,26.375,-3.875,False,True,100215,221536,665,"[14, 249]","[250, 642]",536,2026-08-11T23:03:21+09:00
1428,3,no,T12,primary,no,22.375,25.25,-2.875,False,True,100215,221536,665,"[14, 249]","[250, 642]",534,2026-08-11T23:03:22+09:00
1428,3,no,T16,primary,no,22.0,25.125,-3.125,False,True,100215,221536,665,"[14, 249]","[250, 642]",534,2026-08-11T23:03:22+09:00
1428,3,no,T20,primary,no,21.5,25.125,-3.625,False,True,100215,221536,665,"[14, 249]","[250, 642]",535,2026-08-11T23:03:23+09:00
1428,3,no,T24,primary,no,21.375,24.875,-3.5,False,True,100215,221536,665,"[14, 249]","[250, 642]",535,2026-08-11T23:03:23+09:00
1428,3,no,T0,primary,no,21.375,26.25,-4.875,False,True,100215,221536,665,"[14, 249]","[250, 642]",534,2026-08-11T23:03:24+09:00
1428,3,no,Trel8,primary,no,22.875,26.75,-3.875,False,True,100215,221536,665,"[14, 249]","[250, 642]",534,2026-08-11T23:03:24+09:00
1832,3,no,M,primary,no,21.5,24.125,-2.625,False,True,349936,238708,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:25+09:00
1832,3,no,T4,primary,no,21.5,23.125,-1.625,False,True,349936,238708,821,"[14, 406]","[407, 799]",687,2026-08-11T23:03:26+09:00
1832,3,no,T8,primary,no,21.625,23.125,-1.5,False,True,349936,238708,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:26+09:00
1832,3,no,T12,primary,no,21.5,23.25,-1.75,False,True,349936,238708,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:27+09:00
1832,3,no,T16,primary,no,22.0,24.25,-2.25,False,True,349936,238708,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:28+09:00
1832,3,no,T20,primary,no,21.875,24.5,-2.625,False,True,349936,238708,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:28+09:00
1832,3,no,T24,primary,no,21.125,23.625,-2.5,False,True,349936,238708,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:29+09:00
1832,3,no,T0,primary,no,21.125,22.375,-1.25,False,True,349936,238708,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:30+09:00
1832,3,no,Trel8,primary,no,22.5,27.25,-4.75,False,True,349936,238708,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:30+09:00
2084,3,no,S,primary,no,21.875,30.375,-8.5,False,True,433574,107800,427,,,317,2026-08-11T23:03:31+09:00
2084,3,no,M,primary,no,22.875,30.625,-7.75,False,True,433574,107800,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:32+09:00
2084,3,no,T4,primary,no,21.75,29.875,-8.125,False,True,433574,107800,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:32+09:00
2084,3,no,T8,primary,no,22.375,30.375,-8.0,False,True,433574,107800,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:33+09:00
2084,3,no,T12,primary,no,22.75,29.625,-6.875,False,True,433574,107800,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:34+09:00
2084,3,no,T16,primary,no,22.75,30.125,-7.375,False,True,433574,107800,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:34+09:00
2084,3,no,T20,primary,no,22.5,30.0,-7.5,False,True,433574,107800,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:35+09:00
2084,3,no,T24,primary,no,22.125,29.625,-7.5,False,True,433574,107800,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:36+09:00
2084,3,no,T0,primary,no,21.125,28.375,-7.25,False,True,433574,107800,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:36+09:00
2084,3,no,Trel8,primary,no,23.25,28.375,-5.125,False,True,433574,107800,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:37+09:00
2850,3,no,M,primary,no,23.375,23.625,-0.25,False,True,264155,46732,729,"[14, 360]","[361, 707]",579,2026-08-11T23:03:38+09:00
2850,3,no,T4,primary,no,22.625,23.25,-0.625,False,True,264155,46732,729,"[14, 360]","[361, 707]",581,2026-08-11T23:03:38+09:00
2850,3,no,T8,primary,no,23.125,23.625,-0.5,False,True,264155,46732,729,"[14, 360]","[361, 707]",582,2026-08-11T23:03:39+09:00
2850,3,no,T12,primary,no,22.5,23.25,-0.75,False,True,264155,46732,729,"[14, 360]","[361, 707]",582,2026-08-11T23:03:39+09:00
2850,3,no,T16,primary,no,23.5,23.625,-0.125,False,True,264155,46732,729,"[14, 360]","[361, 707]",580,2026-08-11T23:03:40+09:00
2850,3,no,T20,primary,no,23.125,23.375,-0.25,False,True,264155,46732,729,"[14, 360]","[361, 707]",581,2026-08-11T23:03:41+09:00
2850,3,no,T24,primary,no,23.875,24.0,-0.125,False,True,264155,46732,729,"[14, 360]","[361, 707]",582,2026-08-11T23:03:41+09:00
2850,3,no,Trel8,primary,no,22.75,27.5,-4.75,False,True,264155,46732,729,"[14, 360]","[361, 707]",582,2026-08-11T23:03:42+09:00
2500,3,no,S,primary,no,22.125,29.875,-7.75,False,True,378751,568111,427,,,317,2026-08-11T23:03:42+09:00
2500,3,no,M,primary,no,22.375,27.375,-5.0,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:43+09:00
2500,3,no,T4,primary,no,22.0,29.5,-7.5,False,True,378751,568111,821,"[14, 406]","[407, 799]",685,2026-08-11T23:03:43+09:00
2500,3,no,T8,primary,no,22.75,29.625,-6.875,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:44+09:00
2500,3,no,T12,primary,no,21.625,26.375,-4.75,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:45+09:00
2500,3,no,T16,primary,no,22.0,27.125,-5.125,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:46+09:00
2500,3,no,T20,primary,no,22.625,27.75,-5.125,False,True,378751,568111,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:46+09:00
2500,3,no,T24,primary,no,22.5,27.5,-5.0,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:47+09:00
2500,3,no,T0,primary,no,21.5,28.25,-6.75,False,True,378751,568111,821,"[14, 406]","[407, 799]",686,2026-08-11T23:03:48+09:00
2500,3,no,Trel8,primary,no,21.875,24.125,-2.25,False,True,378751,568111,821,"[14, 406]","[407, 799]",684,2026-08-11T23:03:48+09:00
1660,3,no,S,primary,no,22.875,23.5,-0.625,False,True,442809,157053,382,,,270,2026-08-11T23:03:49+09:00
1660,3,no,M,primary,no,23.25,24.25,-1.0,False,True,442809,157053,730,"[14, 360]","[361, 707]",581,2026-08-11T23:03:49+09:00
1660,3,no,T4,primary,no,22.375,24.625,-2.25,False,True,442809,157053,730,"[14, 360]","[361, 707]",581,2026-08-11T23:03:50+09:00
1660,3,no,T8,primary,no,23.125,24.5,-1.375,False,True,442809,157053,730,"[14, 360]","[361, 707]",580,2026-08-11T23:03:50+09:00
1660,3,no,T12,primary,no,22.625,23.5,-0.875,False,True,442809,157053,730,"[14, 360]","[361, 707]",580,2026-08-11T23:03:51+09:00
1660,3,no,T16,primary,no,23.25,24.375,-1.125,False,True,442809,157053,730,"[14, 360]","[361, 707]",579,2026-08-11T23:03:51+09:00
1660,3,no,T20,primary,no,22.625,23.625,-1.0,False,True,442809,157053,730,"[14, 360]","[361, 707]",580,2026-08-11T23:03:52+09:00
1660,3,no,T24,primary,no,22.5,23.5,-1.0,False,True,442809,157053,730,"[14, 360]","[361, 707]",580,2026-08-11T23:03:53+09:00
1660,3,no,T0,primary,no,21.75,25.25,-3.5,False,True,442809,157053,730,"[14, 360]","[361, 707]",581,2026-08-11T23:03:53+09:00
1660,3,no,Trel8,primary,no,23.875,27.75,-3.875,False,True,442809,157053,730,"[14, 360]","[361, 707]",579,2026-08-11T23:03:54+09:00
1380,3,no,S,primary,no,22.625,31.0,-8.375,False,True,37900,60823,381,,,270,2026-08-11T23:03:54+09:00
1380,3,no,M,primary,no,22.375,28.125,-5.75,False,True,37900,60823,775,"[14, 360]","[361, 753]",633,2026-08-11T23:03:55+09:00
1380,3,no,T4,primary,no,22.0,29.625,-7.625,False,True,37900,60823,775,"[14, 360]","[361, 753]",633,2026-08-11T23:03:55+09:00
1380,3,no,T8,primary,no,22.5,29.875,-7.375,False,True,37900,60823,775,"[14, 360]","[361, 753]",633,2026-08-11T23:03:56+09:00
1380,3,no,T12,primary,no,22.5,28.125,-5.625,False,True,37900,60823,775,"[14, 360]","[361, 753]",635,2026-08-11T23:03:57+09:00
1380,3,no,T16,primary,no,21.75,27.5,-5.75,False,True,37900,60823,775,"[14, 360]","[361, 753]",634,2026-08-11T23:03:57+09:00
1380,3,no,T20,primary,no,23.125,29.125,-6.0,False,True,37900,60823,775,"[14, 360]","[361, 753]",633,2026-08-11T23:03:58+09:00
1380,3,no,T24,primary,no,22.125,28.0,-5.875,False,True,37900,60823,775,"[14, 360]","[361, 753]",634,2026-08-11T23:03:59+09:00
1380,3,no,T0,primary,no,21.875,28.5,-6.625,False,True,37900,60823,775,"[14, 360]","[361, 753]",635,2026-08-11T23:03:59+09:00
1380,3,no,Trel8,primary,no,22.75,26.5,-3.75,False,True,37900,60823,775,"[14, 360]","[361, 753]",635,2026-08-11T23:04:00+09:00
2880,3,no,S,primary,no,21.25,30.125,-8.875,False,True,8749,474519,381,,,271,2026-08-11T23:04:00+09:00
2880,3,no,M,primary,no,21.0,28.75,-7.75,False,True,8749,474519,729,"[14, 360]","[361, 707]",581,2026-08-11T23:04:01+09:00
2880,3,no,T4,primary,no,21.25,30.0,-8.75,False,True,8749,474519,729,"[14, 360]","[361, 707]",582,2026-08-11T23:04:01+09:00
2880,3,no,T8,primary,no,21.125,30.0,-8.875,False,True,8749,474519,729,"[14, 360]","[361, 707]",581,2026-08-11T23:04:02+09:00
2880,3,no,T12,primary,no,20.625,27.5,-6.875,False,True,8749,474519,729,"[14, 360]","[361, 707]",581,2026-08-11T23:04:03+09:00
2880,3,no,T16,primary,no,20.875,28.0,-7.125,False,True,8749,474519,729,"[14, 360]","[361, 707]",583,2026-08-11T23:04:03+09:00
2880,3,no,T20,primary,no,21.875,29.625,-7.75,False,True,8749,474519,729,"[14, 360]","[361, 707]",582,2026-08-11T23:04:04+09:00
2880,3,no,T24,primary,no,21.625,29.375,-7.75,False,True,8749,474519,729,"[14, 360]","[361, 707]",581,2026-08-11T23:04:04+09:00
2880,3,no,T0,primary,no,20.875,27.75,-6.875,False,True,8749,474519,729,"[14, 360]","[361, 707]",583,2026-08-11T23:04:05+09:00
2880,3,no,Trel8,primary,no,22.25,27.625,-5.375,False,True,8749,474519,729,"[14, 360]","[361, 707]",582,2026-08-11T23:04:05+09:00
2268,3,no,M,primary,no,22.875,28.75,-5.875,False,True,235541,511895,661,"[14, 360]","[361, 638]",521,2026-08-11T23:04:06+09:00
2268,3,no,T4,primary,no,22.375,30.25,-7.875,False,True,235541,511895,661,"[14, 360]","[361, 638]",522,2026-08-11T23:04:07+09:00
