question_id,cell,gt,condition,template,pred,logit_yes,logit_no,margin,tie,correct,image1_id,image2_id,seq_len,img1_span,img2_span,elapsed_ms,ts
2619,2,yes,T16,primary,no,24.625,24.75,-0.125,False,False,222118,201526,913,"[14, 360]","[361, 891]",665,2026-08-11T13:41:11+09:00
2619,2,yes,T20,primary,no,24.625,24.875,-0.25,False,False,222118,201526,913,"[14, 360]","[361, 891]",666,2026-08-11T13:41:12+09:00
2619,2,yes,T24,primary,no,25.0,25.875,-0.875,False,False,222118,201526,913,"[14, 360]","[361, 891]",660,2026-08-11T13:41:13+09:00
2619,2,yes,T0,primary,yes,25.25,24.75,0.5,False,True,222118,201526,913,"[14, 360]","[361, 891]",664,2026-08-11T13:41:13+09:00
2619,2,yes,Trel8,primary,no,24.75,28.25,-3.5,False,False,222118,201526,913,"[14, 360]","[361, 891]",663,2026-08-11T13:41:14+09:00
1671,2,yes,M,primary,yes,28.5,24.625,3.875,False,True,97994,36660,600,"[14, 360]","[361, 578]",356,2026-08-11T13:41:14+09:00
1671,2,yes,T4,primary,yes,29.0,25.25,3.75,False,True,97994,36660,600,"[14, 360]","[361, 578]",357,2026-08-11T13:41:15+09:00
1671,2,yes,T8,primary,yes,28.625,25.125,3.5,False,True,97994,36660,600,"[14, 360]","[361, 578]",358,2026-08-11T13:41:15+09:00
1671,2,yes,T12,primary,yes,28.5,25.0,3.5,False,True,97994,36660,600,"[14, 360]","[361, 578]",359,2026-08-11T13:41:15+09:00
1671,2,yes,T16,primary,yes,28.25,24.75,3.5,False,True,97994,36660,600,"[14, 360]","[361, 578]",358,2026-08-11T13:41:16+09:00
1671,2,yes,T20,primary,yes,28.125,24.5,3.625,False,True,97994,36660,600,"[14, 360]","[361, 578]",358,2026-08-11T13:41:16+09:00
1671,2,yes,T24,primary,yes,28.75,24.75,4.0,False,True,97994,36660,600,"[14, 360]","[361, 578]",358,2026-08-11T13:41:16+09:00
1671,2,yes,T0,primary,yes,28.5,24.875,3.625,False,True,97994,36660,600,"[14, 360]","[361, 578]",359,2026-08-11T13:41:17+09:00
1671,2,yes,Trel8,primary,no,25.25,28.375,-3.125,False,False,97994,36660,600,"[14, 360]","[361, 578]",358,2026-08-11T13:41:17+09:00
1935,2,yes,S,primary,no,25.0,25.25,-0.25,False,False,505335,332916,381,,,205,2026-08-11T13:41:17+09:00
1935,2,yes,M,primary,no,23.875,25.625,-1.75,False,False,505335,332916,913,"[14, 360]","[361, 891]",659,2026-08-11T13:41:18+09:00
1935,2,yes,T4,primary,no,24.5,25.5,-1.0,False,False,505335,332916,913,"[14, 360]","[361, 891]",662,2026-08-11T13:41:19+09:00
1935,2,yes,T8,primary,no,24.125,25.25,-1.125,False,False,505335,332916,913,"[14, 360]","[361, 891]",664,2026-08-11T13:41:19+09:00
1935,2,yes,T12,primary,no,24.25,25.375,-1.125,False,False,505335,332916,913,"[14, 360]","[361, 891]",664,2026-08-11T13:41:20+09:00
1935,2,yes,T16,primary,no,23.75,25.125,-1.375,False,False,505335,332916,913,"[14, 360]","[361, 891]",663,2026-08-11T13:41:21+09:00
1935,2,yes,T20,primary,no,23.75,25.375,-1.625,False,False,505335,332916,913,"[14, 360]","[361, 891]",665,2026-08-11T13:41:21+09:00
1935,2,yes,T24,primary,no,23.625,25.375,-1.75,False,False,505335,332916,913,"[14, 360]","[361, 891]",663,2026-08-11T13:41:22+09:00
1935,2,yes,T0,primary,no,24.25,25.25,-1.0,False,False,505335,332916,913,"[14, 360]","[361, 891]",666,2026-08-11T13:41:23+09:00
1935,2,yes,Trel8,primary,no,24.5,26.75,-2.25,False,False,505335,332916,913,"[14, 360]","[361, 891]",664,2026-08-11T13:41:23+09:00
237,2,yes,S,primary,no,25.125,25.375,-0.25,False,False,500257,151742,288,,,141,2026-08-11T13:41:24+09:00
237,2,yes,M,primary,no,24.125,24.75,-0.625,False,False,500257,151742,682,"[14, 267]","[268, 660]",446,2026-08-11T13:41:24+09:00
237,2,yes,T4,primary,no,25.375,25.5,-0.125,False,False,500257,151742,682,"[14, 267]","[268, 660]",446,2026-08-11T13:41:25+09:00
237,2,yes,T8,primary,no,25.0,25.25,-0.25,False,False,500257,151742,682,"[14, 267]","[268, 660]",448,2026-08-11T13:41:25+09:00
237,2,yes,T12,primary,no,25.125,25.25,-0.125,False,False,500257,151742,682,"[14, 267]","[268, 660]",449,2026-08-11T13:41:25+09:00
237,2,yes,T16,primary,no,24.375,24.75,-0.375,False,False,500257,151742,682,"[14, 267]","[268, 660]",447,2026-08-11T13:41:26+09:00
237,2,yes,T20,primary,no,24.375,24.875,-0.5,False,False,500257,151742,682,"[14, 267]","[268, 660]",446,2026-08-11T13:41:26+09:00
237,2,yes,T24,primary,no,24.25,24.75,-0.5,False,False,500257,151742,682,"[14, 267]","[268, 660]",449,2026-08-11T13:41:27+09:00
237,2,yes,T0,primary,no,25.25,25.375,-0.125,False,False,500257,151742,682,"[14, 267]","[268, 660]",449,2026-08-11T13:41:27+09:00
237,2,yes,Trel8,primary,no,24.5,27.75,-3.25,False,False,500257,151742,682,"[14, 267]","[268, 660]",446,2026-08-11T13:41:28+09:00
561,2,yes,S,primary,yes,25.875,25.375,0.5,False,True,209755,52700,381,,,206,2026-08-11T13:41:28+09:00
561,2,yes,M,primary,yes,25.25,23.75,1.5,False,True,209755,52700,729,"[14, 360]","[361, 707]",480,2026-08-11T13:41:28+09:00
561,2,yes,T4,primary,yes,25.5,25.0,0.5,False,True,209755,52700,729,"[14, 360]","[361, 707]",480,2026-08-11T13:41:29+09:00
561,2,yes,T8,primary,yes,25.375,25.125,0.25,False,True,209755,52700,729,"[14, 360]","[361, 707]",482,2026-08-11T13:41:29+09:00
561,2,yes,T12,primary,yes,25.25,24.625,0.625,False,True,209755,52700,729,"[14, 360]","[361, 707]",482,2026-08-11T13:41:30+09:00
561,2,yes,T16,primary,yes,24.875,24.5,0.375,False,True,209755,52700,729,"[14, 360]","[361, 707]",481,2026-08-11T13:41:30+09:00
561,2,yes,T20,primary,yes,25.25,24.625,0.625,False,True,209755,52700,729,"[14, 360]","[361, 707]",480,2026-08-11T13:41:31+09:00
561,2,yes,T24,primary,yes,25.375,23.75,1.625,False,True,209755,52700,729,"[14, 360]","[361, 707]",481,2026-08-11T13:41:31+09:00
561,2,yes,T0,primary,yes,25.75,25.0,0.75,False,True,209755,52700,729,"[14, 360]","[361, 707]",483,2026-08-11T13:41:32+09:00
561,2,yes,Trel8,primary,no,24.5,28.625,-4.125,False,False,209755,52700,729,"[14, 360]","[361, 707]",482,2026-08-11T13:41:32+09:00
715,2,yes,S,primary,no,25.0,25.125,-0.125,False,False,226097,72656,381,,,206,2026-08-11T13:41:33+09:00
715,2,yes,M,primary,no,24.125,25.25,-1.125,False,False,226097,72656,636,"[14, 360]","[361, 614]",389,2026-08-11T13:41:33+09:00
715,2,yes,T4,primary,no,24.75,24.875,-0.125,False,False,226097,72656,636,"[14, 360]","[361, 614]",390,2026-08-11T13:41:33+09:00
715,2,yes,T8,primary,no,24.625,24.75,-0.125,False,False,226097,72656,636,"[14, 360]","[361, 614]",391,2026-08-11T13:41:34+09:00
715,2,yes,T12,primary,no,24.25,24.625,-0.375,False,False,226097,72656,636,"[14, 360]","[361, 614]",391,2026-08-11T13:41:34+09:00
715,2,yes,T16,primary,no,24.0,24.625,-0.625,False,False,226097,72656,636,"[14, 360]","[361, 614]",391,2026-08-11T13:41:34+09:00
715,2,yes,T20,primary,no,24.125,24.75,-0.625,False,False,226097,72656,636,"[14, 360]","[361, 614]",391,2026-08-11T13:41:35+09:00
715,2,yes,T24,primary,no,24.25,25.25,-1.0,False,False,226097,72656,636,"[14, 360]","[361, 614]",390,2026-08-11T13:41:35+09:00
715,2,yes,T0,primary,no,24.75,24.875,-0.125,False,False,226097,72656,636,"[14, 360]","[361, 614]",392,2026-08-11T13:41:36+09:00
715,2,yes,Trel8,primary,no,24.875,25.625,-0.75,False,False,226097,72656,636,"[14, 360]","[361, 614]",392,2026-08-11T13:41:36+09:00
485,2,yes,S,primary,yes,26.125,25.125,1.0,False,True,318204,476109,427,,,249,2026-08-11T13:41:36+09:00
485,2,yes,M,primary,no,24.875,26.0,-1.125,False,False,318204,476109,775,"[14, 406]","[407, 753]",526,2026-08-11T13:41:37+09:00
485,2,yes,T4,primary,yes,25.25,25.0,0.25,False,True,318204,476109,775,"[14, 406]","[407, 753]",526,2026-08-11T13:41:37+09:00
485,2,yes,T8,primary,no,25.0,25.0,0.0,True,False,318204,476109,775,"[14, 406]","[407, 753]",530,2026-08-11T13:41:38+09:00
485,2,yes,T12,primary,no,25.0,25.0,0.0,True,False,318204,476109,775,"[14, 406]","[407, 753]",528,2026-08-11T13:41:38+09:00
485,2,yes,T16,primary,no,24.75,25.375,-0.625,False,False,318204,476109,775,"[14, 406]","[407, 753]",529,2026-08-11T13:41:39+09:00
485,2,yes,T20,primary,no,24.75,25.375,-0.625,False,False,318204,476109,775,"[14, 406]","[407, 753]",525,2026-08-11T13:41:40+09:00
485,2,yes,T24,primary,no,25.0,26.0,-1.0,False,False,318204,476109,775,"[14, 406]","[407, 753]",525,2026-08-11T13:41:40+09:00
485,2,yes,T0,primary,yes,25.25,24.875,0.375,False,True,318204,476109,775,"[14, 406]","[407, 753]",529,2026-08-11T13:41:41+09:00
485,2,yes,Trel8,primary,no,25.0,28.625,-3.625,False,False,318204,476109,775,"[14, 406]","[407, 753]",529,2026-08-11T13:41:41+09:00
1585,2,yes,M,primary,no,24.5,25.75,-1.25,False,False,198312,142879,821,"[14, 406]","[407, 799]",575,2026-08-11T13:41:42+09:00
1585,2,yes,T4,primary,no,25.125,25.125,0.0,True,False,198312,142879,821,"[14, 406]","[407, 799]",575,2026-08-11T13:41:42+09:00
1585,2,yes,T8,primary,no,24.75,25.0,-0.25,False,False,198312,142879,821,"[14, 406]","[407, 799]",577,2026-08-11T13:41:43+09:00
1585,2,yes,T12,primary,no,24.875,25.125,-0.25,False,False,198312,142879,821,"[14, 406]","[407, 799]",578,2026-08-11T13:41:43+09:00
1585,2,yes,T16,primary,no,24.125,25.75,-1.625,False,False,198312,142879,821,"[14, 406]","[407, 799]",577,2026-08-11T13:41:44+09:00
1585,2,yes,T20,primary,no,24.625,26.25,-1.625,False,False,198312,142879,821,"[14, 406]","[407, 799]",578,2026-08-11T13:41:45+09:00
1585,2,yes,T24,primary,no,24.625,25.875,-1.25,False,False,198312,142879,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:45+09:00
1585,2,yes,T0,primary,no,24.875,24.875,0.0,True,False,198312,142879,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:46+09:00
1585,2,yes,Trel8,primary,no,24.875,24.875,0.0,True,False,198312,142879,821,"[14, 406]","[407, 799]",578,2026-08-11T13:41:46+09:00
275,2,yes,S,primary,yes,27.0,24.75,2.25,False,True,205729,343524,428,,,249,2026-08-11T13:41:47+09:00
275,2,yes,M,primary,yes,26.375,24.625,1.75,False,True,205729,343524,799,"[14, 406]","[407, 776]",540,2026-08-11T13:41:47+09:00
275,2,yes,T4,primary,yes,26.625,24.625,2.0,False,True,205729,343524,799,"[14, 406]","[407, 776]",543,2026-08-11T13:41:48+09:00
275,2,yes,T8,primary,yes,26.375,24.625,1.75,False,True,205729,343524,799,"[14, 406]","[407, 776]",543,2026-08-11T13:41:48+09:00
275,2,yes,T12,primary,yes,26.5,24.75,1.75,False,True,205729,343524,799,"[14, 406]","[407, 776]",540,2026-08-11T13:41:49+09:00
275,2,yes,T16,primary,yes,26.125,24.625,1.5,False,True,205729,343524,799,"[14, 406]","[407, 776]",540,2026-08-11T13:41:49+09:00
275,2,yes,T20,primary,yes,26.0,24.375,1.625,False,True,205729,343524,799,"[14, 406]","[407, 776]",542,2026-08-11T13:41:50+09:00
275,2,yes,T24,primary,yes,26.625,24.625,2.0,False,True,205729,343524,799,"[14, 406]","[407, 776]",544,2026-08-11T13:41:50+09:00
275,2,yes,T0,primary,yes,26.5,24.625,1.875,False,True,205729,343524,799,"[14, 406]","[407, 776]",541,2026-08-11T13:41:51+09:00
275,2,yes,Trel8,primary,no,24.875,30.0,-5.125,False,False,205729,343524,799,"[14, 406]","[407, 776]",540,2026-08-11T13:41:52+09:00
2123,2,yes,M,primary,yes,29.125,25.25,3.875,False,True,467887,214919,821,"[14, 406]","[407, 799]",575,2026-08-11T13:41:52+09:00
2123,2,yes,T4,primary,yes,27.75,25.125,2.625,False,True,467887,214919,821,"[14, 406]","[407, 799]",576,2026-08-11T13:41:53+09:00
2123,2,yes,T8,primary,yes,27.625,25.0,2.625,False,True,467887,214919,821,"[14, 406]","[407, 799]",578,2026-08-11T13:41:53+09:00
2123,2,yes,T12,primary,yes,27.5,25.0,2.5,False,True,467887,214919,821,"[14, 406]","[407, 799]",580,2026-08-11T13:41:54+09:00
2123,2,yes,T16,primary,yes,27.375,25.0,2.375,False,True,467887,214919,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:54+09:00
2123,2,yes,T20,primary,yes,28.625,25.25,3.375,False,True,467887,214919,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:55+09:00
2123,2,yes,T24,primary,yes,29.5,25.375,4.125,False,True,467887,214919,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:56+09:00
2123,2,yes,T0,primary,yes,27.75,25.0,2.75,False,True,467887,214919,821,"[14, 406]","[407, 799]",579,2026-08-11T13:41:56+09:00
2123,2,yes,Trel8,primary,no,25.5,29.0,-3.5,False,False,467887,214919,821,"[14, 406]","[407, 799]",580,2026-08-11T13:41:57+09:00
1853,2,yes,S,primary,no,25.0,30.125,-5.125,False,False,286342,451234,381,,,206,2026-08-11T13:41:57+09:00
1853,2,yes,M,primary,no,25.0,30.875,-5.875,False,False,286342,451234,775,"[14, 360]","[361, 753]",526,2026-08-11T13:41:58+09:00
1853,2,yes,T4,primary,no,25.375,28.625,-3.25,False,False,286342,451234,775,"[14, 360]","[361, 753]",527,2026-08-11T13:41:58+09:00
1853,2,yes,T8,primary,no,25.25,29.0,-3.75,False,False,286342,451234,775,"[14, 360]","[361, 753]",528,2026-08-11T13:41:59+09:00
1853,2,yes,T12,primary,no,25.125,29.0,-3.875,False,False,286342,451234,775,"[14, 360]","[361, 753]",529,2026-08-11T13:41:59+09:00
1853,2,yes,T16,primary,no,25.125,29.875,-4.75,False,False,286342,451234,775,"[14, 360]","[361, 753]",527,2026-08-11T13:42:00+09:00
1853,2,yes,T20,primary,no,25.375,30.25,-4.875,False,False,286342,451234,775,"[14, 360]","[361, 753]",525,2026-08-11T13:42:00+09:00
1853,2,yes,T24,primary,no,25.375,31.25,-5.875,False,False,286342,451234,775,"[14, 360]","[361, 753]",528,2026-08-11T13:42:01+09:00
1853,2,yes,T0,primary,no,25.25,28.75,-3.5,False,False,286342,451234,775,"[14, 360]","[361, 753]",527,2026-08-11T13:42:01+09:00
1853,2,yes,Trel8,primary,no,24.75,28.75,-4.0,False,False,286342,451234,775,"[14, 360]","[361, 753]",529,2026-08-11T13:42:02+09:00
2371,2,yes,M,primary,no,24.875,25.25,-0.375,False,False,325347,279138,683,"[14, 314]","[315, 661]",445,2026-08-11T13:42:02+09:00
2371,2,yes,T4,primary,yes,25.375,24.75,0.625,False,True,325347,279138,683,"[14, 314]","[315, 661]",446,2026-08-11T13:42:03+09:00
2371,2,yes,T8,primary,yes,25.125,24.625,0.5,False,True,325347,279138,683,"[14, 314]","[315, 661]",447,2026-08-11T13:42:03+09:00
2371,2,yes,T12,primary,yes,25.25,24.75,0.5,False,True,325347,279138,683,"[14, 314]","[315, 661]",448,2026-08-11T13:42:04+09:00
2371,2,yes,T16,primary,no,24.5,24.5,0.0,True,False,325347,279138,683,"[14, 314]","[315, 661]",448,2026-08-11T13:42:04+09:00
2371,2,yes,T20,primary,no,24.625,24.625,0.0,True,False,325347,279138,683,"[14, 314]","[315, 661]",446,2026-08-11T13:42:05+09:00
2371,2,yes,T24,primary,no,25.0,25.375,-0.375,False,False,325347,279138,683,"[14, 314]","[315, 661]",446,2026-08-11T13:42:05+09:00
2371,2,yes,T0,primary,yes,25.25,24.625,0.625,False,True,325347,279138,683,"[14, 314]","[315, 661]",447,2026-08-11T13:42:05+09:00
2371,2,yes,Trel8,primary,no,24.5,26.75,-2.25,False,False,325347,279138,683,"[14, 314]","[315, 661]",448,2026-08-11T13:42:06+09:00
1877,2,yes,M,primary,yes,24.5,23.625,0.875,False,True,147165,215244,664,"[14, 249]","[250, 642]",431,2026-08-11T13:42:06+09:00
1877,2,yes,T4,primary,yes,25.375,24.75,0.625,False,True,147165,215244,664,"[14, 249]","[250, 642]",432,2026-08-11T13:42:07+09:00
1877,2,yes,T8,primary,yes,25.125,24.5,0.625,False,True,147165,215244,664,"[14, 249]","[250, 642]",433,2026-08-11T13:42:07+09:00
1877,2,yes,T12,primary,yes,25.375,24.375,1.0,False,True,147165,215244,664,"[14, 249]","[250, 642]",435,2026-08-11T13:42:08+09:00
1877,2,yes,T16,primary,yes,24.75,23.875,0.875,False,True,147165,215244,664,"[14, 249]","[250, 642]",435,2026-08-11T13:42:08+09:00
1877,2,yes,T20,primary,yes,24.625,23.625,1.0,False,True,147165,215244,664,"[14, 249]","[250, 642]",435,2026-08-11T13:42:09+09:00
1877,2,yes,T24,primary,yes,24.5,23.625,0.875,False,True,147165,215244,664,"[14, 249]","[250, 642]",433,2026-08-11T13:42:09+09:00
1877,2,yes,T0,primary,yes,25.375,24.75,0.625,False,True,147165,215244,664,"[14, 249]","[250, 642]",432,2026-08-11T13:42:09+09:00
1877,2,yes,Trel8,primary,no,24.75,25.5,-0.75,False,False,147165,215244,664,"[14, 249]","[250, 642]",434,2026-08-11T13:42:10+09:00
2803,2,yes,S,primary,yes,27.125,24.75,2.375,False,True,575355,479011,427,,,249,2026-08-11T13:42:10+09:00
2803,2,yes,M,primary,yes,26.625,24.875,1.75,False,True,575355,479011,821,"[14, 406]","[407, 799]",575,2026-08-11T13:42:11+09:00
2803,2,yes,T4,primary,yes,26.625,24.875,1.75,False,True,575355,479011,821,"[14, 406]","[407, 799]",576,2026-08-11T13:42:11+09:00
2803,2,yes,T8,primary,yes,26.375,24.75,1.625,False,True,575355,479011,821,"[14, 406]","[407, 799]",578,2026-08-11T13:42:12+09:00
2803,2,yes,T12,primary,yes,26.5,24.875,1.625,False,True,575355,479011,821,"[14, 406]","[407, 799]",579,2026-08-11T13:42:12+09:00
2803,2,yes,T16,primary,yes,25.875,24.625,1.25,False,True,575355,479011,821,"[14, 406]","[407, 799]",578,2026-08-11T13:42:13+09:00
2803,2,yes,T20,primary,yes,26.25,24.875,1.375,False,True,575355,479011,821,"[14, 406]","[407, 799]",576,2026-08-11T13:42:14+09:00
2803,2,yes,T24,primary,yes,26.875,25.0,1.875,False,True,575355,479011,821,"[14, 406]","[407, 799]",576,2026-08-11T13:42:14+09:00
2803,2,yes,T0,primary,yes,26.375,24.625,1.75,False,True,575355,479011,821,"[14, 406]","[407, 799]",581,2026-08-11T13:42:15+09:00
2803,2,yes,Trel8,primary,no,25.25,26.375,-1.125,False,False,575355,479011,821,"[14, 406]","[407, 799]",579,2026-08-11T13:42:15+09:00
505,2,yes,S,primary,yes,26.125,25.25,0.875,False,True,148766,207306,427,,,249,2026-08-11T13:42:16+09:00
505,2,yes,M,primary,yes,25.5,24.75,0.75,False,True,148766,207306,664,"[14, 406]","[407, 642]",432,2026-08-11T13:42:16+09:00
505,2,yes,T4,primary,yes,26.0,25.125,0.875,False,True,148766,207306,664,"[14, 406]","[407, 642]",433,2026-08-11T13:42:17+09:00
505,2,yes,T8,primary,yes,25.75,25.125,0.625,False,True,148766,207306,664,"[14, 406]","[407, 642]",435,2026-08-11T13:42:17+09:00
505,2,yes,T12,primary,yes,25.625,24.875,0.75,False,True,148766,207306,664,"[14, 406]","[407, 642]",434,2026-08-11T13:42:17+09:00
505,2,yes,T16,primary,yes,25.25,24.875,0.375,False,True,148766,207306,664,"[14, 406]","[407, 642]",433,2026-08-11T13:42:18+09:00
505,2,yes,T20,primary,yes,25.25,25.125,0.125,False,True,148766,207306,664,"[14, 406]","[407, 642]",432,2026-08-11T13:42:18+09:00
505,2,yes,T24,primary,yes,25.625,24.875,0.75,False,True,148766,207306,664,"[14, 406]","[407, 642]",433,2026-08-11T13:42:19+09:00
505,2,yes,T0,primary,yes,25.75,25.125,0.625,False,True,148766,207306,664,"[14, 406]","[407, 642]",435,2026-08-11T13:42:19+09:00
505,2,yes,Trel8,primary,no,24.625,27.5,-2.875,False,False,148766,207306,664,"[14, 406]","[407, 642]",435,2026-08-11T13:42:20+09:00
1335,2,yes,S,primary,no,24.375,27.5,-3.125,False,False,299074,506178,428,,,249,2026-08-11T13:42:20+09:00
1335,2,yes,M,primary,no,23.125,27.5,-4.375,False,False,299074,506178,665,"[14, 406]","[407, 642]",432,2026-08-11T13:42:20+09:00
1335,2,yes,T4,primary,no,24.75,27.125,-2.375,False,False,299074,506178,665,"[14, 406]","[407, 642]",434,2026-08-11T13:42:21+09:00
1335,2,yes,T8,primary,no,24.5,27.25,-2.75,False,False,299074,506178,665,"[14, 406]","[407, 642]",436,2026-08-11T13:42:21+09:00
1335,2,yes,T12,primary,no,24.25,27.25,-3.0,False,False,299074,506178,665,"[14, 406]","[407, 642]",435,2026-08-11T13:42:22+09:00
1335,2,yes,T16,primary,no,23.875,27.25,-3.375,False,False,299074,506178,665,"[14, 406]","[407, 642]",436,2026-08-11T13:42:22+09:00
1335,2,yes,T20,primary,no,23.75,27.625,-3.875,False,False,299074,506178,665,"[14, 406]","[407, 642]",433,2026-08-11T13:42:22+09:00
1335,2,yes,T24,primary,no,23.25,27.875,-4.625,False,False,299074,506178,665,"[14, 406]","[407, 642]",433,2026-08-11T13:42:23+09:00
1335,2,yes,T0,primary,no,24.375,27.125,-2.75,False,False,299074,506178,665,"[14, 406]","[407, 642]",435,2026-08-11T13:42:23+09:00
1335,2,yes,Trel8,primary,no,24.125,26.875,-2.75,False,False,299074,506178,665,"[14, 406]","[407, 642]",436,2026-08-11T13:42:24+09:00
1709,2,yes,S,primary,yes,25.75,25.5,0.25,False,True,301575,484842,473,,,268,2026-08-11T13:42:24+09:00
1709,2,yes,M,primary,yes,25.625,25.375,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",567,2026-08-11T13:42:25+09:00
1709,2,yes,T4,primary,yes,25.625,25.25,0.375,False,True,301575,484842,821,"[14, 452]","[453, 799]",568,2026-08-11T13:42:25+09:00
1709,2,yes,T8,primary,yes,25.625,25.375,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",570,2026-08-11T13:42:26+09:00
1709,2,yes,T12,primary,yes,25.625,25.375,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",570,2026-08-11T13:42:26+09:00
1709,2,yes,T16,primary,no,25.0,25.25,-0.25,False,False,301575,484842,821,"[14, 452]","[453, 799]",570,2026-08-11T13:42:27+09:00
1709,2,yes,T20,primary,yes,25.5,25.25,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",570,2026-08-11T13:42:28+09:00
1709,2,yes,T24,primary,yes,25.625,25.375,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",570,2026-08-11T13:42:28+09:00
1709,2,yes,T0,primary,yes,25.75,25.5,0.25,False,True,301575,484842,821,"[14, 452]","[453, 799]",571,2026-08-11T13:42:29+09:00
1709,2,yes,Trel8,primary,no,25.0,27.25,-2.25,False,False,301575,484842,821,"[14, 452]","[453, 799]",567,2026-08-11T13:42:29+09:00
189,2,yes,M,primary,yes,26.5,24.25,2.25,False,True,63953,255482,600,"[14, 231]","[232, 578]",357,2026-08-11T13:42:30+09:00
189,2,yes,T4,primary,yes,26.625,25.0,1.625,False,True,63953,255482,600,"[14, 231]","[232, 578]",357,2026-08-11T13:42:30+09:00
189,2,yes,T8,primary,yes,26.375,25.0,1.375,False,True,63953,255482,600,"[14, 231]","[232, 578]",357,2026-08-11T13:42:30+09:00
189,2,yes,T12,primary,yes,26.25,24.875,1.375,False,True,63953,255482,600,"[14, 231]","[232, 578]",359,2026-08-11T13:42:31+09:00
189,2,yes,T16,primary,yes,26.0,24.5,1.5,False,True,63953,255482,600,"[14, 231]","[232, 578]",359,2026-08-11T13:42:31+09:00
189,2,yes,T20,primary,yes,26.25,24.375,1.875,False,True,63953,255482,600,"[14, 231]","[232, 578]",357,2026-08-11T13:42:31+09:00
189,2,yes,T24,primary,yes,26.625,24.375,2.25,False,True,63953,255482,600,"[14, 231]","[232, 578]",357,2026-08-11T13:42:32+09:00
189,2,yes,T0,primary,yes,27.0,25.125,1.875,False,True,63953,255482,600,"[14, 231]","[232, 578]",358,2026-08-11T13:42:32+09:00
189,2,yes,Trel8,primary,no,24.875,29.375,-4.5,False,False,63953,255482,600,"[14, 231]","[232, 578]",360,2026-08-11T13:42:33+09:00
1999,2,yes,S,primary,yes,27.375,25.125,2.25,False,True,308907,180830,253,,,122,2026-08-11T13:42:33+09:00
1999,2,yes,M,primary,yes,28.125,25.375,2.75,False,True,308907,180830,785,"[14, 231]","[232, 762]",528,2026-08-11T13:42:33+09:00
1999,2,yes,T4,primary,yes,27.5,25.625,1.875,False,True,308907,180830,785,"[14, 231]","[232, 762]",527,2026-08-11T13:42:34+09:00
1999,2,yes,T8,primary,yes,27.125,25.375,1.75,False,True,308907,180830,785,"[14, 231]","[232, 762]",532,2026-08-11T13:42:34+09:00
1999,2,yes,T12,primary,yes,27.0,25.25,1.75,False,True,308907,180830,785,"[14, 231]","[232, 762]",532,2026-08-11T13:42:35+09:00
1999,2,yes,T16,primary,yes,27.125,25.125,2.0,False,True,308907,180830,785,"[14, 231]","[232, 762]",530,2026-08-11T13:42:35+09:00
1999,2,yes,T20,primary,yes,27.75,25.375,2.375,False,True,308907,180830,785,"[14, 231]","[232, 762]",530,2026-08-11T13:42:36+09:00
1999,2,yes,T24,primary,yes,28.125,25.375,2.75,False,True,308907,180830,785,"[14, 231]","[232, 762]",527,2026-08-11T13:42:36+09:00
1999,2,yes,T0,primary,yes,27.25,25.5,1.75,False,True,308907,180830,785,"[14, 231]","[232, 762]",531,2026-08-11T13:42:37+09:00
1999,2,yes,Trel8,primary,no,25.5,28.25,-2.75,False,False,308907,180830,785,"[14, 231]","[232, 762]",530,2026-08-11T13:42:37+09:00
2403,2,yes,M,primary,no,24.75,26.0,-1.25,False,False,328301,182785,729,"[14, 360]","[361, 707]",480,2026-08-11T13:42:38+09:00
2403,2,yes,T4,primary,no,25.25,26.125,-0.875,False,False,328301,182785,729,"[14, 360]","[361, 707]",480,2026-08-11T13:42:38+09:00
2403,2,yes,T8,primary,no,25.125,26.125,-1.0,False,False,328301,182785,729,"[14, 360]","[361, 707]",482,2026-08-11T13:42:39+09:00
2403,2,yes,T12,primary,no,25.125,26.125,-1.0,False,False,328301,182785,729,"[14, 360]","[361, 707]",483,2026-08-11T13:42:39+09:00
2403,2,yes,T16,primary,no,24.75,26.0,-1.25,False,False,328301,182785,729,"[14, 360]","[361, 707]",483,2026-08-11T13:42:40+09:00
2403,2,yes,T20,primary,no,24.75,26.0,-1.25,False,False,328301,182785,729,"[14, 360]","[361, 707]",482,2026-08-11T13:42:40+09:00
2403,2,yes,T24,primary,no,24.875,26.125,-1.25,False,False,328301,182785,729,"[14, 360]","[361, 707]",481,2026-08-11T13:42:41+09:00
2403,2,yes,T0,primary,no,25.125,26.0,-0.875,False,False,328301,182785,729,"[14, 360]","[361, 707]",482,2026-08-11T13:42:41+09:00
2403,2,yes,Trel8,primary,no,24.375,28.25,-3.875,False,False,328301,182785,729,"[14, 360]","[361, 707]",483,2026-08-11T13:42:42+09:00
